page,course_code,course_name,group,day,start_time,end_time,activity_type,mode,room
1,COM120,MÉTHODES DE COMMUNICATION,01,Monday,13:30,17:30,Lab,In-person,B-3404
1,COM120,MÉTHODES DE COMMUNICATION,01,Wednesday,09:00,12:30,Lecture,In-person,D-4025
1,COM120,MÉTHODES DE COMMUNICATION,02,Thursday,18:00,22:00,Lab,In-person,B-3404
1,COM120,MÉTHODES DE COMMUNICATION,02,Tuesday,18:00,21:30,Lecture,In-person,B-1502
1,GTI525,TECHNOLOGIES DE DÉVELOPPEMENT INTERNET,01,Thursday,08:30,10:30,Lab,,A-3342
1,GTI525,TECHNOLOGIES DE DÉVELOPPEMENT INTERNET,01,Thursday,10:30,12:30,Lab,,A-3342
1,GTI525,TECHNOLOGIES DE DÉVELOPPEMENT INTERNET,01,Tuesday,08:30,12:00,Lecture,Hybrid,D-4019
1,GTI619,SÉCURITÉ DES SYSTÈMES,01,Thursday,20:00,22:00,Lab,In-person,A-3346
1,GTI619,SÉCURITÉ DES SYSTÈMES,01,Tuesday,18:00,21:30,Lecture,In-person,D-4012
1,IND235,GRAPHES ET ALGORITHMES,01,Monday,13:30,17:00,Lecture,In-person,B-1508
1,IND235,GRAPHES ET ALGORITHMES,01,Wednesday,13:30,15:30,Lab,In-person,A-3446
1,IND250,CONCEPTION DE PLATEFORMES INFONUAGIQUES,01,Friday,13:30,15:30,Lab,In-person,A-3450
1,IND250,CONCEPTION DE PLATEFORMES INFONUAGIQUES,01,Wednesday,08:30,12:00,Lecture,In-person,F-5009
1,IND300,SÉCURITÉ DANS LES ENVIRONNEMENTS,01,Thursday,18:00,20:00,Lab,In-person,A-3230
1,IND300,SÉCURITÉ DANS LES ENVIRONNEMENTS,01,Tuesday,18:00,21:30,Lecture,In-person,D-3010
1,LOG121,CONCEPTION ORIENTÉE OBJET,01,Monday,13:30,16:30,Lab,In-person,A-3450
1,LOG121,CONCEPTION ORIENTÉE OBJET,01,Wednesday,08:30,12:00,Lecture,In-person,D-5018
1,LOG121,CONCEPTION ORIENTÉE OBJET,02,Friday,08:30,11:30,Lab,In-person,A-3230
