page,course_code,course_name,group,day,start_time,end_time,activity_type,mode,room
1,ATE030,INTRODUCTION À LA THERMODYNAMIQUE,01,Thursday,08:30,12:00,Lecture,In-person,E-4021
1,ATE030,INTRODUCTION À LA THERMODYNAMIQUE,02,Thursday,08:30,12:00,Lecture,In-person,D-5012
1,ATE030,INTRODUCTION À LA THERMODYNAMIQUE,03,Wednesday,08:30,12:00,Lecture,In-person,D-3007
1,CHM130,CHIMIE ET THERMOCHIMIE,01,Friday,13:30,16:30,Lab,In-person,B-1720
1,CHM130,CHIMIE ET THERMOCHIMIE,01,Monday,13:30,17:00,Lecture,In-person,B-1506
1,CHM130,CHIMIE ET THERMOCHIMIE,02,Friday,18:00,21:30,Lecture,In-person,B-1404
1,CHM130,CHIMIE ET THERMOCHIMIE,02,Monday,18:00,21:00,Lab,In-person,B-1720
1,CHM130,CHIMIE ET THERMOCHIMIE,03,Monday,09:00,12:30,Lecture,In-person,B-1504
1,CHM130,CHIMIE ET THERMOCHIMIE,03,Tuesday,13:30,16:30,Lab,In-person,B-1720
1,CHM130,CHIMIE ET THERMOCHIMIE,04,Monday,09:00,12:00,Lab,In-person,B-1720
1,CHM130,CHIMIE ET THERMOCHIMIE,04,Tuesday,13:30,17:00,Lecture,In-person,B-1708
1,COM127,RÉDACTION TECHNIQUE ET COMMUNICATION EN,01,Friday,08:30,12:30,Lab,In-person,B-3408
1,COM127,RÉDACTION TECHNIQUE ET COMMUNICATION EN,01,Monday,13:30,17:00,Lecture,In-person,E-2022
1,COM127,RÉDACTION TECHNIQUE ET COMMUNICATION EN,02,Thursday,18:00,22:00,Lab,In-person,B-3404
1,COM127,RÉDACTION TECHNIQUE ET COMMUNICATION EN,02,Tuesday,18:00,21:30,Lecture,In-person,B-1502
1,CTN100,ÉLÉMENTS DE GESTION DE PROJETS DE,01,Monday,13:30,17:30,Lab,,B-4416
1,CTN100,ÉLÉMENTS DE GESTION DE PROJETS DE,01,Tuesday,13:30,17:00,Lecture,In-person,D-5012
1,CTN100,ÉLÉMENTS DE GESTION DE PROJETS DE,02,Monday,18:00,22:00,Lab,,D-5019
