page,course_code,course_name,group,day,start_time,end_time,activity_type,mode,room
1,CHM131,CHIMIE ET MATÉRIAUX,01,Friday,13:30,16:30,Lab,In-person,
1,CHM131,CHIMIE ET MATÉRIAUX,01,Wednesday,09:00,12:30,Lecture,In-person,
1,CHM131,CHIMIE ET MATÉRIAUX,02,Monday,09:00,12:00,Lab,In-person,
1,CHM131,CHIMIE ET MATÉRIAUX,02,Tuesday,09:00,12:30,Lecture,In-person,
1,CHM131,CHIMIE ET MATÉRIAUX,03,Monday,13:30,16:30,Lab,In-person,
1,CHM131,CHIMIE ET MATÉRIAUX,03,Thursday,13:30,17:00,Lecture,In-person,
1,CHM131,CHIMIE ET MATÉRIAUX,04,Thursday,09:00,12:30,Lecture,In-person,
1,CHM131,CHIMIE ET MATÉRIAUX,04,Wednesday,13:30,16:30,Lab,In-person,
1,CHM131,CHIMIE ET MATÉRIAUX,05,Friday,09:00,12:00,Lab,In-person,
1,CHM131,CHIMIE ET MATÉRIAUX,05,Tuesday,13:30,17:00,Lecture,In-person,
1,CHM131,CHIMIE ET MATÉRIAUX,06,Thursday,09:00,12:00,Lab,In-person,
1,CHM131,CHIMIE ET MATÉRIAUX,06,Wednesday,13:30,17:00,Lecture,In-person,
1,CHM131,CHIMIE ET MATÉRIAUX,07,Friday,09:00,12:30,Lecture,In-person,
1,CHM131,CHIMIE ET MATÉRIAUX,07,Tuesday,13:30,16:30,Lab,In-person,
1,CHM131,CHIMIE ET MATÉRIAUX,08,Tuesday,18:00,21:30,Lecture,In-person,
1,CHM131,CHIMIE ET MATÉRIAUX,08,Wednesday,18:00,21:00,Lab,In-person,
1,CHM131,CHIMIE ET MATÉRIAUX,09,Friday,18:00,21:30,Lecture,In-person,
1,CHM131,CHIMIE ET MATÉRIAUX,09,Monday,18:00,21:00,Lab,In-person,
1,COM400,RÉDACTION TECHNIQUE ET COMMUNICATION EN,01,Monday,09:00,12:30,Lecture,In-person,
1,COM400,RÉDACTION TECHNIQUE ET COMMUNICATION EN,01,Wednesday,08:30,12:30,Lab,In-person,
1,ELE104,PRINCIPES FONDAMENTAUX DES CIRCUITS,01,Friday,13:30,17:00,Lecture,In-person,
1,ELE104,PRINCIPES FONDAMENTAUX DES CIRCUITS,01,Thursday,08:30,12:30,Lab,,A-2508
1,ELE105,CIRCUITS ÉLECTRIQUES,01,Friday,08:30,10:30,Lab,,
1,ELE105,CIRCUITS ÉLECTRIQUES,01,Thursday,13:30,17:30,Lab,,A-2508
1,ELE105,CIRCUITS ÉLECTRIQUES,01,Wednesday,13:30,17:00,Lecture,In-person,
1,ELE105,CIRCUITS ÉLECTRIQUES,02,Monday,18:00,22:00,Lab,,A-2508
1,ELE105,CIRCUITS ÉLECTRIQUES,02,Tuesday,18:00,21:30,Lecture,In-person,
1,ELE105,CIRCUITS ÉLECTRIQUES,02,Wednesday,18:00,20:00,Lab,,
1,ELE140,CONCEPTION DES SYSTÈMES NUMÉRIQUES,01,Monday,08:30,12:30,Lab,,A-2446
1,ELE140,CONCEPTION DES SYSTÈMES NUMÉRIQUES,01,Thursday,13:30,15:30,Lab,,
1,ELE140,CONCEPTION DES SYSTÈMES NUMÉRIQUES,01,Wednesday,08:30,12:00,Lecture,In-person,
2,ELE200,CIRCUITS ÉLECTRONIQUES ELE105,01,Tuesday,13:30,17:00,Lecture,In-person,
2,ELE200,CIRCUITS ÉLECTRONIQUES ELE105,01,Wednesday,13:30,15:30,Lab,,
2,ELE200,CIRCUITS ÉLECTRONIQUES ELE105,01,Wednesday,13:30,17:30,Lab,,A-2508
2,ELE200,CIRCUITS ÉLECTRONIQUES ELE105,02,Thursday,18:00,20:00,Lab,,
2,ELE200,CIRCUITS ÉLECTRONIQUES ELE105,02,Thursday,18:00,22:00,Lab,,A-2508
2,ELE200,CIRCUITS ÉLECTRONIQUES ELE105,02,Wednesday,18:00,21:30,Lecture,Hybrid,
2,ELE216,DÉVELOPPEMENT DE LOGICIELS EN GÉNIE INF147,01,Monday,08:30,12:00,Lecture,In-person,A-2404
2,ELE216,DÉVELOPPEMENT DE LOGICIELS EN GÉNIE INF147,01,Tuesday,13:30,16:30,Lab,In-person,A-2404
2,ELE216,DÉVELOPPEMENT DE LOGICIELS EN GÉNIE INF147,02,Monday,18:00,21:00,Lab,In-person,A-2404
2,ELE216,DÉVELOPPEMENT DE LOGICIELS EN GÉNIE INF147,02,Tuesday,18:00,21:30,Lecture,In-person,A-2404
2,ELE265,TRAITEMENT DE SIGNAUX,01,Thursday,18:00,21:30,Lecture,Distance,
2,ELE265,TRAITEMENT DE SIGNAUX,01,Wednesday,18:00,20:00,Lab,Hybrid,A-2509
2,ELE275,ASSERVISSEMENTS LINÉAIRES ELE105,01,Monday,08:30,12:30,Lab,,A-2502
2,ELE275,ASSERVISSEMENTS LINÉAIRES ELE105,01,Thursday,08:30,10:30,Lab,,
2,ELE275,ASSERVISSEMENTS LINÉAIRES ELE105,01,Wednesday,13:30,17:00,Lecture,In-person,
2,ELE275,ASSERVISSEMENTS LINÉAIRES ELE105,02,Monday,18:00,20:00,Lab,,
2,ELE275,ASSERVISSEMENTS LINÉAIRES ELE105,02,Monday,18:00,22:00,Lab,,A-2502
2,ELE275,ASSERVISSEMENTS LINÉAIRES ELE105,02,Tuesday,18:00,21:30,Lecture,Hybrid,
2,ELE312,ÉLECTROMAGNÉTISME,01,Friday,13:30,15:30,Lab,In-person,A-2404
2,ELE312,ÉLECTROMAGNÉTISME,01,Wednesday,13:30,17:00,Lecture,Hybrid,
2,ELE344,CONCEPTION ET ARCHITECTURE DE PROCESSEURS ELE140,01,Tuesday,08:30,12:00,Lecture,In-person,
2,ELE344,CONCEPTION ET ARCHITECTURE DE PROCESSEURS ELE140,01,Wednesday,08:30,11:30,Lab,In-person,A-2400
2,ELE344,CONCEPTION ET ARCHITECTURE DE PROCESSEURS ELE140,02,Monday,18:00,21:30,Lecture,Distance,
2,ELE344,CONCEPTION ET ARCHITECTURE DE PROCESSEURS ELE140,02,Tuesday,18:00,21:00,Lab,Distance,A-2400
2,ELE355,ÉLECTRONIQUE DE PUISSANCE I ELE200,01,Friday,13:30,17:30,Lab,,A-2505
2,ELE355,ÉLECTRONIQUE DE PUISSANCE I ELE200,01,Monday,08:30,12:00,Lab,In-person,A-2505
2,ELE355,ÉLECTRONIQUE DE PUISSANCE I ELE200,01,Thursday,08:30,12:30,Lab,,A-2505
2,ELE355,ÉLECTRONIQUE DE PUISSANCE I ELE200,01,Tuesday,08:30,10:30,Lab,,
2,ELE355,ÉLECTRONIQUE DE PUISSANCE I ELE200,01,Tuesday,13:30,17:00,Lecture,Hybrid,
2,ELE400,"MÉTHODOLOGIE DE DESIGN EN GÉNIE ÉLECTRIQUE Pr. E: ELE216, ELE344 / Pr. E:",01,Thursday,08:30,12:00,Lecture,Hybrid,
2,ELE400,"MÉTHODOLOGIE DE DESIGN EN GÉNIE ÉLECTRIQUE Pr. E: ELE216, ELE344 / Pr. E:",01,Tuesday,08:30,12:30,Lab,Hybrid,A-2500
2,ELE400,"MÉTHODOLOGIE DE DESIGN EN GÉNIE ÉLECTRIQUE Pr. E: ELE216, ELE344 / Pr. E:",02,Thursday,18:00,22:00,Lab,Hybrid,A-2400
2,ELE400,"MÉTHODOLOGIE DE DESIGN EN GÉNIE ÉLECTRIQUE Pr. E: ELE216, ELE344 / Pr. E:",02,Tuesday,18:00,21:30,Lecture,Hybrid,
3,ELE413,ONDES ÉLECTROMAGNÉTIQUES ELE312,01,Monday,13:30,17:00,Lecture,In-person,
3,ELE413,ONDES ÉLECTROMAGNÉTIQUES ELE312,01,Thursday,13:30,16:30,Lab,Distance,A-2500
3,ELE413,ONDES ÉLECTROMAGNÉTIQUES ELE312,02,Monday,18:00,21:00,Lab,Distance,A-2500
3,ELE413,ONDES ÉLECTROMAGNÉTIQUES ELE312,02,Wednesday,18:00,21:30,Lecture,In-person,
3,ELE431,"ANALYSE ET CONCEPTION DE CIRCUITS ELE200, ELE265",01,Friday,08:30,10:30,Lab,,
3,ELE431,"ANALYSE ET CONCEPTION DE CIRCUITS ELE200, ELE265",01,Thursday,08:30,12:00,Lecture,Hybrid,
3,ELE431,"ANALYSE ET CONCEPTION DE CIRCUITS ELE200, ELE265",01,Tuesday,08:30,12:30,Lab,,A-2508
3,ELE431,"ANALYSE ET CONCEPTION DE CIRCUITS ELE200, ELE265",02,Thursday,18:00,21:30,Lecture,Hybrid,
3,ELE431,"ANALYSE ET CONCEPTION DE CIRCUITS ELE200, ELE265",02,Tuesday,18:00,22:00,Lab,,A-2508
3,ELE431,"ANALYSE ET CONCEPTION DE CIRCUITS ELE200, ELE265",02,Wednesday,18:00,20:00,Lab,,
3,ELE462,PRINCIPES DES SYSTÈMES DE COMMUNICATION,01,Friday,13:30,15:30,Lab,,
3,ELE462,PRINCIPES DES SYSTÈMES DE COMMUNICATION,01,Friday,13:30,17:30,Lab,,A-2509
3,ELE462,PRINCIPES DES SYSTÈMES DE COMMUNICATION,01,Monday,08:30,12:00,Lecture,In-person,
3,ELE474,"COMMANDE NUMÉRIQUE ELE265, ELE275",01,Friday,13:30,16:30,Lab,,A-2502
3,ELE474,"COMMANDE NUMÉRIQUE ELE265, ELE275",01,Tuesday,13:30,16:30,Lab,,A-2502
3,ELE474,"COMMANDE NUMÉRIQUE ELE265, ELE275",01,Wednesday,13:30,17:00,Lecture,In-person,
3,ELE543,PRINCIPES DES SYSTÈMES EMBARQUÉS,01,Monday,13:30,17:00,Lecture,In-person,
3,ELE543,PRINCIPES DES SYSTÈMES EMBARQUÉS,01,Thursday,13:30,16:30,Lab,,A-2404
3,ELE550,MACHINES ÉLECTRIQUES,01,Friday,08:30,12:30,Lab,In-person,A-2504
3,ELE550,MACHINES ÉLECTRIQUES,01,Friday,13:30,17:00,Lecture,In-person,
3,ELE550,MACHINES ÉLECTRIQUES,01,Monday,13:30,17:30,Lab,,A-2504
3,ELE550,MACHINES ÉLECTRIQUES,01,Tuesday,08:30,12:30,Lab,,A-2504
3,ELE649,PROTOCOLES ET RÉSEAUX LOCAUX ELE343,01,Thursday,18:00,22:00,Lab,,A-2402
3,ELE649,PROTOCOLES ET RÉSEAUX LOCAUX ELE343,01,Wednesday,18:00,21:30,Lecture,Hybrid,
3,ELE654,ÉLECTRONIQUE DE PUISSANCE II,01,Thursday,13:30,17:30,Lab,,A-2505
3,ELE654,ÉLECTRONIQUE DE PUISSANCE II,01,Wednesday,08:30,12:00,Lecture,Hybrid,
3,ELE656,ASSERVISSEMENT DES MACHINES ÉLECTRIQUES ELE550 et ELE355,01,Friday,18:00,22:00,Lab,,A-2504
3,ELE656,ASSERVISSEMENT DES MACHINES ÉLECTRIQUES ELE550 et ELE355,01,Tuesday,18:00,21:30,Lecture,In-person,
4,ELE676,PROCÉDÉS DE FABRICATION DE MICROSYSTÈMES ELE312,01,Thursday,13:30,17:00,Lecture,Hybrid,
4,ELE676,PROCÉDÉS DE FABRICATION DE MICROSYSTÈMES ELE312,01,Tuesday,13:30,17:30,Lab,,A-2505
4,ELE682,CONCEPTION DE SYSTÈMES NUMÉRIQUES À HAUTE ELE344,01,Thursday,18:00,21:30,Lecture,In-person,
4,ELE682,CONCEPTION DE SYSTÈMES NUMÉRIQUES À HAUTE ELE344,01,Tuesday,18:00,22:00,Lab,,A-2500
4,ELE739,CIRCUITS INTÉGRÉS PROGRAMMABLES (FPGA) ELE344,01,Monday,08:30,12:00,Lecture,In-person,
4,ELE739,CIRCUITS INTÉGRÉS PROGRAMMABLES (FPGA) ELE344,01,Tuesday,13:30,15:30,Lab,In-person,A-2400
4,ELE747,ANALYSE ET TRAITEMENT D'IMAGES,01,Thursday,08:30,12:30,Lab,,A-2446
4,ELE747,ANALYSE ET TRAITEMENT D'IMAGES,01,Tuesday,13:30,17:00,Lecture,In-person,
4,ELE767,APPRENTISSAGE MACHINE EN INTELLIGENCE ELE216,01,Thursday,08:30,12:30,Lab,,A-2500
4,ELE767,APPRENTISSAGE MACHINE EN INTELLIGENCE ELE216,01,Wednesday,13:30,17:00,Lecture,Distance,
4,ELE772,COMMUNICATIONS OPTIQUES ELE412,01,Tuesday,08:30,12:30,Lab,,A-2402
4,ELE772,COMMUNICATIONS OPTIQUES ELE412,01,Tuesday,13:30,17:00,Lecture,Distance,
