page,course_code,course_name,group,day,start_time,end_time,activity_type,mode,room
1,COM120,MÉTHODES DE COMMUNICATION,01,Monday,09:00,12:30,Lecture,In-person,N. Berthiaume
1,COM120,MÉTHODES DE COMMUNICATION,01,Wednesday,08:30,12:30,Lab,In-person,
1,COM120,MÉTHODES DE COMMUNICATION,02,Thursday,18:00,21:30,Lecture,In-person,J. Milette
1,COM120,MÉTHODES DE COMMUNICATION,02,Tuesday,18:00,22:00,Lab,In-person,
1,GTI525,TECHNOLOGIES DE DÉVELOPPEMENT INTERNET,01,Monday,18:00,20:00,Lab,In-person,A-3344
1,GTI525,TECHNOLOGIES DE DÉVELOPPEMENT INTERNET,01,Thursday,18:00,21:30,Lecture,In-person,
1,GTI619,SÉCURITÉ DES SYSTÈMES,01,Friday,18:00,20:00,Lab,In-person,A-3342
1,GTI619,SÉCURITÉ DES SYSTÈMES,01,Wednesday,18:00,21:30,Lecture,In-person,U. Aïvodji
1,GTI700,PRINCIPES ET FONDEMENTS DE L’INTERNET DES,01,Thursday,18:00,20:00,Lab,Distance,A-3344
1,GTI700,PRINCIPES ET FONDEMENTS DE L’INTERNET DES,01,Tuesday,18:00,21:30,Lecture,Distance,J. Gascon-Samson
1,GTI700,PRINCIPES ET FONDEMENTS DE L’INTERNET DES,02,Monday,18:00,20:00,Lab,Distance,
1,GTI700,PRINCIPES ET FONDEMENTS DE L’INTERNET DES,02,Wednesday,18:00,21:30,Lecture,Distance,
1,GTI771,APPRENTISSAGE MACHINE AVANCÉ,01,Tuesday,13:30,17:00,Lecture,Hybrid,A. Lameiras Koerich
1,GTI771,APPRENTISSAGE MACHINE AVANCÉ,01,Wednesday,13:30,15:30,Lab,,A-3342
1,GTI771,APPRENTISSAGE MACHINE AVANCÉ,01,Wednesday,15:30,17:30,Lab,,A-3342
1,IND105,ARCHITECTURE DES MICROPROCESSEURS,01,Thursday,08:30,10:30,Lab,,A-3446
1,IND105,ARCHITECTURE DES MICROPROCESSEURS,01,Thursday,10:30,12:30,Lab,,A-3446
1,IND105,ARCHITECTURE DES MICROPROCESSEURS,01,Wednesday,13:30,17:00,Lecture,In-person,
1,IND280,DÉVELOPPEMENT MULTIPLATEFORMES,01,Monday,08:30,10:30,Lab,,A-3340
1,IND280,DÉVELOPPEMENT MULTIPLATEFORMES,01,Monday,10:30,12:30,Lab,,A-3340
1,IND280,DÉVELOPPEMENT MULTIPLATEFORMES,01,Wednesday,13:30,17:00,Lecture,In-person,
1,IND500,BASES DE DONNÉES DISTRIBUÉES MODERNES,01,Monday,08:30,12:00,Lecture,In-person,
1,IND500,BASES DE DONNÉES DISTRIBUÉES MODERNES,01,Tuesday,08:30,10:30,Lab,Distance,A-3230
2,IND795,PROJET DE FIN D’ÉTUDES EN INFORMATIQUE,01,Monday,22:00,23:00,Project,In-person,
2,LOG121,CONCEPTION ORIENTÉE OBJET,01,Friday,08:30,12:00,Lecture,In-person,
2,LOG121,CONCEPTION ORIENTÉE OBJET,01,Wednesday,13:30,16:30,Lab,In-person,A-3340
2,LOG121,CONCEPTION ORIENTÉE OBJET,02,Thursday,13:30,17:00,Lecture,In-person,
2,LOG121,CONCEPTION ORIENTÉE OBJET,02,Wednesday,13:30,16:30,Lab,In-person,A-3446
2,LOG121,CONCEPTION ORIENTÉE OBJET,03,Friday,13:30,16:30,Lab,In-person,A-3412
2,LOG121,CONCEPTION ORIENTÉE OBJET,03,Tuesday,08:30,12:00,Lecture,In-person,
2,LOG121,CONCEPTION ORIENTÉE OBJET,04,Monday,18:00,21:00,Lab,In-person,A-3450
2,LOG121,CONCEPTION ORIENTÉE OBJET,04,Wednesday,18:00,21:30,Lecture,In-person,
2,LOG121,CONCEPTION ORIENTÉE OBJET,05,Friday,13:30,17:00,Lecture,In-person,
2,LOG121,CONCEPTION ORIENTÉE OBJET,05,Wednesday,08:30,11:30,Lab,In-person,A-3230
2,LOG121,CONCEPTION ORIENTÉE OBJET,06,Tuesday,13:30,17:00,Lecture,In-person,
2,LOG121,CONCEPTION ORIENTÉE OBJET,06,Wednesday,08:30,11:30,Lab,In-person,A-3220
2,LOG635,SYSTÈMES INTELLIGENTS ET ALGORITHMES,01,Friday,08:30,10:30,Lab,,A-3446
2,LOG635,SYSTÈMES INTELLIGENTS ET ALGORITHMES,01,Friday,10:30,12:30,Lab,,A-3446
2,LOG635,SYSTÈMES INTELLIGENTS ET ALGORITHMES,01,Wednesday,13:30,17:00,Lecture,In-person,R. Menelau Oliveira Cruz
2,LOG635,SYSTÈMES INTELLIGENTS ET ALGORITHMES,02,Monday,18:00,21:30,Lecture,In-person,R. Menelau Oliveira Cruz
2,LOG635,SYSTÈMES INTELLIGENTS ET ALGORITHMES,02,Tuesday,18:00,20:00,Lab,,A-3446
2,LOG635,SYSTÈMES INTELLIGENTS ET ALGORITHMES,02,Tuesday,20:00,22:00,Lab,,A-3446
2,LOG635,SYSTÈMES INTELLIGENTS ET ALGORITHMES,03,Friday,13:30,15:30,Lab,,A-3446
2,LOG635,SYSTÈMES INTELLIGENTS ET ALGORITHMES,03,Friday,15:30,17:30,Lab,,A-3446
2,LOG635,SYSTÈMES INTELLIGENTS ET ALGORITHMES,03,Thursday,08:30,12:00,Lecture,In-person,
2,LOG645,ARCHITECTURES DE CALCULS PARALLÈLES,01,Friday,08:30,10:30,Lab,,A-3342
2,LOG645,ARCHITECTURES DE CALCULS PARALLÈLES,01,Friday,10:30,12:30,Lab,,A-3342
2,LOG645,ARCHITECTURES DE CALCULS PARALLÈLES,01,Wednesday,08:30,12:00,Lecture,In-person,A.F. Gruson
2,LOG660,BASES DE DONNÉES DE HAUTE PERFORMANCE,01,Friday,18:00,20:00,Lab,,A-3450
2,LOG660,BASES DE DONNÉES DE HAUTE PERFORMANCE,01,Friday,20:00,22:00,Lab,,
2,LOG660,BASES DE DONNÉES DE HAUTE PERFORMANCE,01,Wednesday,18:00,21:30,Lecture,Distance,
2,LOG660,BASES DE DONNÉES DE HAUTE PERFORMANCE,02,Friday,18:00,21:30,Lecture,In-person,
2,LOG660,BASES DE DONNÉES DE HAUTE PERFORMANCE,02,Wednesday,18:00,20:00,Lab,,A-3450
2,LOG660,BASES DE DONNÉES DE HAUTE PERFORMANCE,02,Wednesday,20:00,22:00,Lab,,
2,LOG680,INTRODUCTION À L'APPROCHE DEVOPS,01,Monday,13:30,17:00,Lecture,In-person,S. Bouix
2,LOG680,INTRODUCTION À L'APPROCHE DEVOPS,01,Thursday,13:30,15:30,Lab,,A-3344
2,LOG680,INTRODUCTION À L'APPROCHE DEVOPS,01,Thursday,15:30,17:30,Lab,,A-3344
2,LOG721,INTERGICIELS POUR APPLICATIONS DISTRIBUÉS,01,Monday,18:00,20:00,Lab,,A-3446
2,LOG721,INTERGICIELS POUR APPLICATIONS DISTRIBUÉS,01,Monday,20:00,22:00,Lab,,
2,LOG721,INTERGICIELS POUR APPLICATIONS DISTRIBUÉS,01,Wednesday,18:00,21:30,Lecture,Distance,J. Gascon-Samson
3,LOG736,FONDEMENTS DES SYSTÈMES DISTRIBUÉS,01,Friday,13:30,17:00,Lecture,Hybrid,
3,LOG736,FONDEMENTS DES SYSTÈMES DISTRIBUÉS,01,Thursday,08:30,10:30,Lab,,A-3342
3,LOG736,FONDEMENTS DES SYSTÈMES DISTRIBUÉS,01,Thursday,10:30,12:30,Lab,,A-3342
3,MAT145,CALCUL DIFFÉRENTIEL ET INTÉGRAL,01,Friday,13:30,17:00,Lecture,In-person,
3,MAT145,CALCUL DIFFÉRENTIEL ET INTÉGRAL,01,Monday,13:30,16:30,Lab,In-person,
